chr	start	end
chr10	50613611	50616057
chr10	50617442	50617663
chr10	50617858	50618024
chr10	50620014	50620232
chr10	50620570	50621707
chr10	50622633	50623450
chr10	50624224	50624713
chr10	50625097	50625231
chr10	50630418	50630573
chr10	50754180	50754927
chr10	50852203	50852754
chr10	50948871	50949052
chr10	51310101	51310213
chr10	51397536	51398169
chr10	51463969	51464286
chr10	51602911	51603334
chr10	51603925	51604761
chr10	51607414	51607694
chr10	51711077	51711250
chr10	51718617	51719135
chr10	51741983	51742074
chr10	51742207	51743330
chr10	51747292	51747846
chr10	51834799	51835069
chr10	51860433	51860851
chr10	51952533	51952624
chr10	51953238	51954146
chr10	51973329	51973460
chr10	52061143	52061232
chr10	52101269	52102332
chr10	52125168	52125279
chr10	52137223	52138132
chr10	52171008	52171152
chr10	52208644	52208818
chr10	52240994	52241234
chr10	52262917	52263054
chr10	52265267	52265711
chr10	52274401	52274683
chr10	52291206	52291370
chr10	52368579	52368948
chr10	52382004	52382086
chr10	52410331	52411403
chr10	52424613	52424792
chr10	52486783	52486888
chr10	52670839	52671126
chr10	52696364	52696422
chr10	52971266	52971370
chr10	53018962	53019217
chr10	53099121	53099779
chr10	53192300	53192610
chr10	53194855	53195095
chr10	53213754	53214099
chr10	53316137	53316766
chr10	53317137	53317647
chr10	53349237	53350088
chr10	53374884	53375103
chr10	53418800	53418910
chr10	53470119	53470427
chr10	53470627	53471395
chr10	53619407	53620065
chr10	53639002	53639122
chr10	53733940	53734199
chr10	53794271	53795940
chr10	53867967	53868702
chr10	54137120	54137419
chr10	54253520	54253799
chr10	54254596	54254863
chr10	54308704	54309034
chr10	54311424	54311645
chr10	54313001	54313256
chr10	54339210	54339641
chr10	54412400	54412784
chr10	54606619	54607465
chr10	54610562	54610784
chr10	54627641	54627929
chr10	54800125	54800488
chr10	54801165	54801389
chr10	55223848	55224512
chr10	55294711	55294879
chr10	55349432	55349921
chr10	55350200	55350385
chr10	55351635	55351926
chr10	55352213	55353000
chr10	55354273	55354357
chr10	55354728	55355913
chr10	55435400	55435671
chr10	55436855	55437227
chr10	55439113	55439527
chr10	55440128	55440564
chr10	55464738	55464912
chr10	55561579	55561661
chr10	55750962	55751291
chr10	55826131	55826272
chr10	55834959	55835386
chr10	55835510	55835679
chr10	55948389	55948786
chr10	55976319	55976784
chr10	56007211	56007682
chr10	56074557	56074890
chr10	56097181	56097301
chr10	56097716	56098977
chr10	56107574	56107720
chr10	56108015	56108594
chr10	56151716	56152048
chr10	56157263	56157452
chr10	56224380	56224656
chr10	56426756	56427905
chr10	56440634	56441100
chr10	56441673	56442218
chr10	56442774	56442893
chr10	56445775	56445996
chr10	56447352	56447529
chr10	56721363	56721473
chr10	56742785	56743041
chr10	56749408	56749618
chr10	56819215	56819407
chr10	56857586	56858023
chr10	56858593	56859429
chr10	56862761	56862916
chr10	56864271	56864457
chr10	56958961	56959234
chr10	57052802	57053712
chr10	57108175	57108279
chr10	57206065	57206845
chr10	57251866	57252400
chr10	57284927	57285103
chr10	57351887	57352027
chr10	57398369	57398700
chr10	57486574	57487057
chr10	57514432	57514807
chr10	57687242	57687565
chr10	57694927	57695244
chr10	57718093	57718686
chr10	57785998	57786710
chr10	57908951	57910285
chr10	57960612	57961094
chr10	58114138	58114330
chr10	58121691	58121873
chr10	58138119	58138514
chr10	58177310	58177469
chr10	58223423	58224300
chr10	58263830	58264064
chr10	58275057	58276902
chr10	58496068	58497588
chr10	58683715	58686174
chr10	58742905	58743104
chr10	58765038	58765648
chr10	58769785	58770377
chr10	58785685	58786804
chr10	58814826	58814947
chr10	58844671	58845095
chr10	58845509	58846075
chr10	58847908	58848129
chr10	58849520	58849722
chr10	58858405	58858712
chr10	58890848	58891024
chr10	58899430	58899644
chr10	58917620	58918059
chr10	58930427	58930552
chr10	58965210	58965399
chr10	58966478	58966800
chr10	58968564	58968690
chr10	59006702	59006965
chr10	59016646	59016779
chr10	59049636	59049710
chr10	59052802	59052936
chr10	59078652	59079684
chr10	59165121	59165967
chr10	59203426	59203549
chr10	59206263	59206327
chr10	59218228	59218706
chr10	59218950	59219170
chr10	59275941	59276222
chr10	59322888	59323089
chr10	59331397	59331505
chr10	59331664	59331793
chr10	59334308	59334418
chr10	59342098	59342926
chr10	59343050	59343181
chr10	59357082	59357249
chr10	59383698	59384044
chr10	59413585	59415535
chr10	59465115	59466748
chr10	59476257	59476398
chr10	59568976	59570547
chr10	59594058	59594177
chr10	59597569	59597717
chr10	59648608	59649394
chr10	59681162	59681280
chr10	59681464	59682109
chr10	59740322	59740973
chr10	59766160	59766286
chr10	59770620	59770778
chr10	59786190	59786354
chr10	59809604	59809808
chr10	59847608	59847964
chr10	59997235	59997408
chr10	60148484	60149221
chr10	60149359	60150529
chr10	60175814	60176289
chr10	60184464	60184569
chr10	60215368	60215661
chr10	60237284	60237485
chr10	60240231	60240417
chr10	60242900	60243108
chr10	60270756	60270856
chr10	60289675	60289885
chr10	60292993	60294640
chr10	60301554	60302127
chr10	60325491	60325776
chr10	60352719	60352922
chr10	60420758	60420978
chr10	60464618	60464893
chr10	60500998	60501068
chr10	60502750	60502939
chr10	60544176	60544341
chr10	60552096	60552288
chr10	60608982	60609425
chr10	60609777	60610705
chr10	60708598	60708818
chr10	60735919	60736404
chr10	60746003	60746224
chr10	60762977	60763081
chr10	60845759	60846472
chr10	60881029	60882133
chr10	60914894	60915661
chr10	60938162	60939410
chr10	61057806	61058130
chr10	61068306	61068544
chr10	61076768	61077019
chr10	61088261	61088979
chr10	61111219	61111938
chr10	61142783	61143632
chr10	61157839	61159437
chr10	61178003	61178268
chr10	61188687	61188910
chr10	61202005	61202298
chr10	61214484	61214603
chr10	61215983	61216287
chr10	61245602	61245804
chr10	61245927	61246305
chr10	61246419	61247233
chr10	61260986	61261098
chr10	61275608	61275696
chr10	61290366	61290850
chr10	61291148	61291308
chr10	61311963	61312413
chr10	61440833	61442142
chr10	61442581	61442673
chr10	61490610	61490732
chr10	61534663	61534959
chr10	61554163	61554418
chr10	61573329	61573805
chr10	61591137	61591842
chr10	61592489	61592642
chr10	61595594	61595943
chr10	61596085	61596658
chr10	61685766	61686017
chr10	61693463	61694269
chr10	61715473	61715967
chr10	61732176	61732754
chr10	61737135	61737236
chr10	61752778	61753102
chr10	61758756	61758895
chr10	61759145	61759266
chr10	61761900	61762173
chr10	61790579	61790676
chr10	61793810	61793926
chr10	61794437	61794616
chr10	61795859	61796164
chr10	61796804	61796932
chr10	61797630	61797847
chr10	61802335	61803394
chr10	61830339	61830527
chr10	61856363	61856558
chr10	61864517	61864607
chr10	61868067	61868381
chr10	61892611	61892722
chr10	61912014	61913534
chr10	61948660	61950083
chr10	61960659	61960976
chr10	61969102	61969256
chr10	62022086	62022192
chr10	62040439	62041324
chr10	62064208	62064356
chr10	62064710	62065788
chr10	62071761	62072288
chr10	62074085	62074306
chr10	62075727	62075977
chr10	62113377	62114667
chr10	62127606	62128158
chr10	62138242	62138355
chr10	62153538	62153669
chr10	62188485	62189035
chr10	62189273	62189355
chr10	62254249	62255435
chr10	62275304	62275741
chr10	62282369	62282607
chr10	62328412	62328690
chr10	62340886	62341121
chr10	62342465	62342645
chr10	62348600	62348768
chr10	62348927	62350315
chr10	62382801	62382954
chr10	62383246	62383768
chr10	62383934	62384056
chr10	62393115	62393185
chr10	62409578	62410238
chr10	62411923	62412078
chr10	62413587	62413685
chr10	62418355	62418717
chr10	62422048	62422176
chr10	62422656	62422784
chr10	62424212	62424453
chr10	62424956	62425032
chr10	62429180	62429301
chr10	62442819	62443427
chr10	62445310	62445627
chr10	62453544	62453800
chr10	62453942	62454283
chr10	62485397	62487336
chr10	62524358	62524461
chr10	62552602	62552878
chr10	62560546	62560741
chr10	62561030	62561217
chr10	62562397	62562710
chr10	62562893	62563360
chr10	62563503	62563634
chr10	62566729	62567217
chr10	62567785	62568731
chr10	62568909	62569033
chr10	62573528	62573817
chr10	62574372	62574591
chr10	62578870	62579199
chr10	62579542	62579693
chr10	62584765	62584912
chr10	62590387	62590605
chr10	62610472	62610784
chr10	62623457	62623759
chr10	62631019	62631373
chr10	62632495	62632592
chr10	62650403	62650571
chr10	62655146	62655802
chr10	62666552	62666677
chr10	62683143	62683328
chr10	62706385	62707335
chr10	62800930	62802129
chr10	62844433	62844552
chr10	62845126	62845572
chr10	62849438	62849947
chr10	62857386	62857682
chr10	62879245	62879306
chr10	62884419	62884524
chr10	62891620	62892001
chr10	62892240	62892991
chr10	62965100	62965247
chr10	62975589	62975803
chr10	63000520	63000725
chr10	63044873	63045070
chr10	63045440	63045677
chr10	63046363	63046779
chr10	63047727	63048216
chr10	63126097	63126515
chr10	63186320	63187137
chr10	63204491	63204628
chr10	63234923	63235119
chr10	63242765	63243104
chr10	63247835	63247900
chr10	63263235	63263350
chr10	63263549	63263987
chr10	63349319	63349701
chr10	63440820	63440962
chr10	63514168	63514305
chr10	63549083	63549174
chr10	63550638	63550940
chr10	63551616	63551953
chr10	63552888	63553029
chr10	63644538	63644799
chr10	64084841	64085220
chr10	64085994	64086279
chr10	64247843	64248441
chr10	64635077	64635337
chr10	64725633	64726080
chr10	64852050	64852497
chr10	64997465	64997712
chr10	65101741	65102009
chr10	65105449	65105531
chr10	65105866	65106586
chr10	65107250	65107649
chr10	65125784	65126365
chr10	65292523	65292693
chr10	65364034	65364169
chr10	65400978	65401536
chr10	65413629	65413895
chr10	65415305	65415481
chr10	65417389	65417729
chr10	65418262	65418813
chr10	65535526	65535999
chr10	65729663	65729803
chr10	65770461	65770753
chr10	65771408	65771602
chr10	65772799	65772982
chr10	65884438	65884608
chr10	65931247	65931694
chr10	65985150	65985234
chr10	66045105	66045755
chr10	66104257	66104497
chr10	66134721	66135062
chr10	66182326	66182739
chr10	66185291	66185559
chr10	66186965	66187099
chr10	66190387	66191277
chr10	66191852	66192274
chr10	66200478	66200788
chr10	66209060	66209269
chr10	66235440	66235855
chr10	66277307	66277594
chr10	66299501	66299773
chr10	66302852	66303128
chr10	66316012	66316256
chr10	66363494	66363712
chr10	66364512	66364640
chr10	66387272	66387447
chr10	66393816	66393936
chr10	66399956	66400127
chr10	66420969	66421136
chr10	66433182	66433460
chr10	66452237	66452661
chr10	66465444	66465834
chr10	66466194	66466716
chr10	66466899	66467246
chr10	66501872	66502122
chr10	66558836	66560221
chr10	66564675	66564866
chr10	66566552	66566618
chr10	66589259	66590285
chr10	66648390	66648859
chr10	66689523	66689692
chr10	66746765	66746914
chr10	66747122	66748303
chr10	66760054	66760240
chr10	66781053	66781137
chr10	66781713	66781803
chr10	66783151	66783304
chr10	66788358	66788523
chr10	66798721	66799067
chr10	66805694	66806178
chr10	66815782	66816176
chr10	66840508	66840993
chr10	66841773	66841884
chr10	66920832	66921291
chr10	66921530	66921582
chr10	66961044	66961264
chr10	66998078	66999159
chr10	66999316	66999829
chr10	67000028	67000710
chr10	67000933	67002048
chr10	67003092	67003592
chr10	67010055	67010143
chr10	67010532	67011944
chr10	67012114	67012562
chr10	67019056	67019206
chr10	67019429	67019533
chr10	67031190	67031285
chr10	67034195	67034351
chr10	67160818	67160930
chr10	67254358	67254455
chr10	67299166	67299521
chr10	67351430	67351743
chr10	67372086	67372530
chr10	67374952	67375311
chr10	67395428	67395691
chr10	67442079	67442855
chr10	67447830	67448262
chr10	67450097	67450202
chr10	67455392	67455588
chr10	67458103	67458319
chr10	67462048	67462278
chr10	67468230	67468463
chr10	67471699	67471906
chr10	67478512	67478837
chr10	67493532	67493758
chr10	67495185	67495273
chr10	67498634	67499254
chr10	67502400	67502545
chr10	67504227	67504483
chr10	67514997	67515160
chr10	67559527	67560589
chr10	67599228	67599345
chr10	67607965	67608154
chr10	67608420	67608693
chr10	67608977	67609138
chr10	67648740	67648912
chr10	67659218	67659344
chr10	67664786	67665015
chr10	67687744	67688366
chr10	67694719	67694957
chr10	67706512	67706828
chr10	67739233	67740171
chr10	67740556	67740988
chr10	67741430	67741982
chr10	67742371	67742576
chr10	67742818	67742961
chr10	67745956	67746324
chr10	67786982	67787095
chr10	67808118	67808525
chr10	67813511	67813727
chr10	67816498	67816707
chr10	67874160	67874668
chr10	67875336	67875483
chr10	67893875	67894028
chr10	67897811	67897928
chr10	67922747	67922871
chr10	68039833	68040129
chr10	68186623	68187242
chr10	68241439	68241655
chr10	68270905	68271090
chr10	68275618	68275714
chr10	68367388	68367780
chr10	68369064	68369441
chr10	68454697	68455101
chr10	68457047	68457251
chr10	68484085	68484163
chr10	68484351	68484649
chr10	68508296	68508406
chr10	68519185	68519305
chr10	68558593	68558790
chr10	68558963	68559387
chr10	68563573	68563654
chr10	68613852	68614032
chr10	68659512	68659773
chr10	68674811	68676432
chr10	68698262	68698940
chr10	68711446	68711615
chr10	68712465	68712760
chr10	68728133	68728611
chr10	68728904	68729138
chr10	68732719	68733439
chr10	68769065	68769168
chr10	68774775	68775178
chr10	68776781	68776904
chr10	68784581	68784766
chr10	68786509	68787297
chr10	68803267	68803512
chr10	68814837	68815176
chr10	68815515	68815808
chr10	68832832	68833083
chr10	68834311	68834445
chr10	68835038	68835183
chr10	68847457	68847561
chr10	68861215	68862551
chr10	68862696	68862811
chr10	68862946	68863180
chr10	68869904	68870028
chr10	68901666	68901887
chr10	68902079	68902193
chr10	68950440	68950594
chr10	68960374	68960527
chr10	68990173	68990318
chr10	68992025	68992245
chr10	69003183	69003377
chr10	69024813	69025142
chr10	69033263	69033392
chr10	69034113	69034198
chr10	69034791	69035064
chr10	69068224	69068395
chr10	69141237	69141392
chr10	69187892	69188016
chr10	69235811	69235936
chr10	69250272	69250405
chr10	69285006	69285784
chr10	69348515	69348664
chr10	69416304	69416450
chr10	69418698	69419158
chr10	69419359	69419476
chr10	69421744	69421836
chr10	69436546	69436737
chr10	69444581	69444917
chr10	69448320	69448609
chr10	69448946	69449166
chr10	69449482	69450448
chr10	69451151	69451708
chr10	69452146	69452331
chr10	69452512	69452767
chr10	69453014	69453637
chr10	69453961	69455070
chr10	69455838	69457146
chr10	69467477	69467841
chr10	69487802	69488030
chr10	69502809	69502884
chr10	69522838	69522956
chr10	69523738	69523865
chr10	69544577	69544660
chr10	69559228	69559293
chr10	69559452	69561190
chr10	69570971	69571167
chr10	69589711	69589806
chr10	69605425	69605746
chr10	69612599	69612914
chr10	69613667	69613945
chr10	69615645	69615813
chr10	69616718	69617417
chr10	69624499	69624578
chr10	69630495	69630694
chr10	69630984	69631448
chr10	69631954	69632118
chr10	69634177	69634286
chr10	69636898	69637036
chr10	69650481	69650818
chr10	69651804	69652289
chr10	69652720	69652908
chr10	69653077	69653266
chr10	69657683	69658007
chr10	69675988	69676120
chr10	69707257	69708655
chr10	69718768	69718929
chr10	69729732	69730003
chr10	69730272	69730705
chr10	69745336	69745786
chr10	69747223	69747678
chr10	69770507	69770742
chr10	69902983	69903172
chr10	69903481	69904131
chr10	69911307	69911906
chr10	69912395	69912493
chr10	69969942	69970089
chr10	69983222	69983744
chr10	69996903	69997005
chr10	70011415	70011490
chr10	70061390	70062897
chr10	70103092	70103258
chr10	70120591	70120908
chr10	70122993	70123265
chr10	70143908	70144046
chr10	70159637	70159969
chr10	70176752	70177131
chr10	70247696	70247804
chr10	70254212	70254666
chr10	70255201	70256130
chr10	70256395	70256514
chr10	70259396	70259617
chr10	70261014	70261281
chr10	70293504	70293729
chr10	70353077	70353367
chr10	70369158	70369336
chr10	70395076	70395264
chr10	70406080	70406206
chr10	70410804	70411033
chr10	70412463	70412658
chr10	70421671	70421756
chr10	70429990	70430112
chr10	70472594	70472833
chr10	70487910	70488056
chr10	70511762	70511864
chr10	70512093	70512461
chr10	70574320	70574727
chr10	70575676	70576079
chr10	70621816	70622809
chr10	70680641	70680801
chr10	70700423	70700911
chr10	70713389	70713538
chr10	70718243	70718522
chr10	70730263	70730383
chr10	70746909	70747007
chr10	70747402	70748329
chr10	70763039	70763141
chr10	70788175	70788608
chr10	70793086	70793211
chr10	70793575	70793775
chr10	70798981	70799199
chr10	70807141	70807855
chr10	70810293	70811293
chr10	70815551	70815673
chr10	70828672	70828914
chr10	70844175	70844628
chr10	70932617	70932735
chr10	70936386	70936507
chr10	70940818	70941058
chr10	70978455	70978653
chr10	71035151	71035370
chr10	71036301	71036690
chr10	71053989	71054436
chr10	71154230	71154592
chr10	71155264	71156127
chr10	71156392	71156466
chr10	71159455	71159526
chr10	71160964	71161205
chr10	71167740	71168049
chr10	71168498	71168669
chr10	71169873	71169979
chr10	71170375	71170544
chr10	71287124	71287697
chr10	71318466	71318575
chr10	71470559	71471343
chr10	71523027	71523279
chr10	71574277	71574506
chr10	71772005	71772106
chr10	71955786	71955923
chr10	72117506	72117860
chr10	72153670	72153793
chr10	72165648	72165825
chr10	72171548	72171806
chr10	72249917	72250060
chr10	72400831	72400962
chr10	72480587	72480688
chr10	72559591	72559718
chr10	72560862	72560997
chr10	72561904	72562885
chr10	72757280	72757601
chr10	72900385	72901080
chr10	72958733	72958946
chr10	73005459	73005567
chr10	73013128	73013376
chr10	73024636	73024908
chr10	73045119	73045745
chr10	73064563	73064946
chr10	73227680	73228288
chr10	73284502	73284766
chr10	73319536	73319831
chr10	73320023	73320190
chr10	73457583	73457848
chr10	73583641	73583833
chr10	73599070	73599194
chr10	73621663	73621890
chr10	73706349	73706433
chr10	73731368	73731422
